Date,close,high,low,open,volume
1993-03-22,24.75599479675293,24.80782172235674,24.635065303677372,24.65234094554531,183400
1993-03-23,24.807823181152344,24.842374466919964,24.77327189538472,24.825098824036154,55200
1993-03-24,24.807823181152344,24.911477038455207,24.652342395198044,24.77327189538472,37200
1993-03-25,24.963319778442383,25.01514673992012,24.790563240183268,24.825114547835092,110100
1993-03-26,24.825088500976562,24.96329358657699,24.80781286527651,24.946017950876936,101500
1993-03-29,24.928743362426758,25.049672817407345,24.842365180297765,24.842365180297765,87100
1993-03-30,24.99787139892578,24.99787139892578,24.928768782757363,24.96332009084157,56000
1993-03-31,24.980581283569336,25.1360620799401,24.980581283569336,25.066959503775315,111600
1993-04-01,24.89420509338379,25.01513461153347,24.842378157033927,25.01513461153347,129500
1993-04-02,24.375951766967773,24.686913589650565,24.375951766967773,24.686913589650565,59400
1993-04-05,24.496862411499023,24.565964985297327,24.427759837700716,24.565964985297327,172200
1993-04-06,24.427762985229492,24.54869250495835,24.358660402527285,24.54869250495835,129700
1993-04-07,24.51415252685547,24.51415252685547,24.410498604966016,24.462325565910742,28000
1993-04-08,24.479591369628906,24.61779654320479,24.37593748944699,24.61779654320479,180800
1993-04-12,24.825088500976562,24.84236413667662,24.686883415376137,24.721434686776245,348500
1993-04-13,24.876937866210938,24.963316122690834,24.790559609731037,24.807835261027016,146100
1993-04-14,24.842382431030273,24.91148502471881,24.825106782608138,24.894209376296676,119600
1993-04-15,24.842382431030273,24.894209376296676,24.738728540497462,24.825106782608138,148600
1993-04-16,24.842382431030273,24.894209376296676,24.807831134186003,24.85965807945241,47900
1993-04-19,24.73873519897461,24.911491729693704,24.7214595459027,24.842389117406068,157000
1993-04-20,24.617795944213867,24.738725468150356,24.462315127724093,24.70417417559707,279500
1993-04-21,24.600522994995117,24.66962558767769,24.53142040231255,24.66962558767769,67900
1993-04-22,24.2895565032959,24.704171977036367,24.2895565032959,24.496864240166133,97700
1993-04-23,24.185901641845703,24.306831150054933,24.151350353785926,24.237728573935374,106000
1993-04-26,23.99587631225586,24.289562343435378,23.92677371668421,24.203184098970812,62600
1993-04-27,24.2550048828125,24.2550048828125,23.96131892625423,23.96131892625423,156800
1993-04-28,24.20317840576172,24.27228098507867,24.168627116103245,24.22045405059096,85900
1993-04-29,24.306846618652344,24.306846618652344,24.116814413389246,24.25501965358059,85000
1993-04-30,24.341381072998047,24.479586217486325,24.341381072998047,24.39320800218115,88500
1993-05-03,24.496862411499023,24.49686241149902,24.272279046654532,24.375932907351988,80500
1993-05-04,24.583240509033203,24.669618725860445,24.51413793557141,24.548689222302308,149100
1993-05-05,24.65235137939453,24.7387296252929,24.583248782675838,24.583248782675838,109000
1993-05-06,24.565980911254883,24.63508352985194,24.548705256605615,24.617807875202676,54700
1993-05-07,24.51415252685547,24.583255141448436,24.479601219558983,24.583255141448436,68000
1993-05-10,24.565980911254883,24.704186148449,24.548705256605615,24.548705256605615,113900
1993-05-11,24.66962432861328,24.669624328613278,24.49686785572383,24.56597044487961,42600
1993-05-12,24.635074615478516,24.652350263876468,24.56597202188671,24.56597202188671,31000
1993-05-13,24.341381072998047,24.53141314666943,24.324105429937013,24.53141314666943,129100
1993-05-14,24.32411766052246,24.41049591926011,24.30684200877493,24.34139331226999,63500
1993-05-17,24.41048240661621,24.410482406616207,24.289552911325117,24.393206764431767,34000
1993-05-18,24.393203735351562,24.445030655469168,24.30682553515556,24.427755015429966,105200
1993-05-19,24.89420509338379,24.89420509338379,24.237730566285535,24.39321137533512,50200
1993-05-20,24.963319778442383,24.963319778442383,24.842390201661004,24.894217163138737,98200
1993-05-21,24.73873519897461,25.015145648125163,24.7214595459027,24.980594341981345,221400
1993-05-24,24.842382431030273,24.928760673140946,24.790555485763868,24.790555485763868,30500
1993-05-25,24.89420509338379,24.94603202973365,24.89420509338379,24.94603202973365,191800
1993-05-26,25.205177307128906,25.222452959841124,24.946042516445605,24.963318169157827,102400
1993-05-27,25.1187744140625,25.239703864474084,25.084223142516336,25.239703864474084,53800
1993-05-28,24.99787139892578,25.10152532317841,24.876941820631046,25.10152532317841,79100
1993-06-01,25.23972511291504,25.32610336449928,25.04969295942971,25.084244260063407,28300
1993-06-02,25.205177307128906,25.291555570690004,25.066972085431146,25.170626001704466,20300
1993-06-03,25.1187744140625,25.153325685608667,25.066947506743254,25.153325685608667,21600
1993-06-04,25.032413482666016,25.049689130342113,24.928759596609428,25.049689130342113,32000
1993-06-07,24.946025848388672,25.084230977742624,24.94602584838867,25.084230977742624,121400
1993-06-08,24.721446990966797,24.87692778965212,24.721446990966797,24.87692778965212,104500
1993-06-09,24.807823181152344,24.911477038455207,24.77327189538472,24.807823181152344,43300
1993-06-10,24.825088500976562,24.84236413667662,24.738710322476297,24.790537229576458,17900
1993-06-11,24.928743362426758,24.963294635278352,24.825089543871968,24.911467726000957,647400
1993-06-14,24.89420509338379,24.98058332063356,24.89420509338379,24.963307675183607,64200
1993-06-15,24.842382431030273,24.94603632156308,24.842382431030273,24.928760673140946,142400
1993-06-16,24.89420509338379,24.89420509338379,24.773275575234113,24.842378157033927,330900
1993-06-17,24.980581283569336,24.980581283569336,24.894203063363356,24.946029995486946,37400
1993-06-18,24.774869918823242,24.96624882971303,24.774869918823242,24.96624882971303,58500
1993-06-21,24.827064514160156,24.844462597211425,24.79226834805762,24.844462597211425,29300
1993-06-22,24.844467163085938,24.8618652493346,24.809670990588618,24.8618652493346,137500
1993-06-23,24.6182861328125,24.844461199757067,24.6182861328125,24.844461199757067,227600
1993-06-24,24.948850631713867,24.948850631713867,24.687879390796358,24.687879390796358,243700
1993-06-25,24.93144989013672,25.001042213626285,24.91405180926433,24.93144989013672,44800
1993-06-28,25.209819793701172,25.209819793701175,25.018440899477078,25.05323706206328,439900
1993-06-29,25.088031768798828,25.175022170216298,25.053235608231837,25.175022170216298,207500
1993-06-30,25.088031768798828,25.175022170216298,25.053235608231837,25.122827929365815,437600
1993-07-01,25.01845932006836,25.12284788468617,24.983663131862425,25.12284788468617,605700
1993-07-02,24.8792724609375,24.948864831457602,24.792281997787367,24.931466738827577,285400
1993-07-06,24.6182861328125,24.914053528047702,24.58348996866718,24.844461199757067,246400
1993-07-07,24.68790054321289,24.722696738481687,24.60091005504089,24.60091005504089,343700
1993-07-08,24.966238021850586,25.018432247680238,24.67047074214922,24.705266892702323,248200
1993-07-09,25.035839080810547,25.035839080810547,24.914052511272207,24.966246755360068,378200
1993-07-12,25.01845932006836,25.03585741417133,24.966265037759456,25.00106122596539,373700
1993-07-13,25.001039505004883,25.105427978929747,24.861854873105063,25.03583566297984,389600
1993-07-14,25.088031768798828,25.157624089932803,25.001041367381355,25.01843944766485,617300
1993-07-15,24.98365592956543,25.07064637500264,24.931461662303107,25.07064637500264,443800
1993-07-16,24.91404914855957,25.018437622645713,24.879252990530855,25.001039543631357,216400
1993-07-19,24.896663665771484,24.914061753588236,24.82707131450448,24.914061753588236,188200
1993-07-20,24.966238021850586,24.966238021850586,24.757461118531975,24.87924764546783,68500
1993-07-21,24.948850631713867,24.948850631713867,24.861860218074696,24.931452548986034,142700
1993-07-22,24.774869918823242,24.948850746904867,24.774869918823242,24.914054581288543,632400
1993-07-23,24.896663665771484,24.896663665771484,24.80967322668773,24.82707131450448,286200
1993-07-26,25.035839080810547,25.088033324898408,24.966246755360068,24.966246755360068,121300
1993-07-27,25.01845932006836,25.070653602377266,24.931468849553518,25.053255508274297,92800
1993-07-28,24.966238021850586,25.018432247680238,24.931441871297483,24.966238021850586,30800
1993-07-29,25.105430603027344,25.17502292625126,24.983644037385492,25.01844019899745,331000
1993-07-30,24.966238021850586,25.105422624062992,24.931441871297483,25.105422624062992,75300
1993-08-02,25.035839080810547,25.12282948762365,25.001042918085307,25.001042918085307,41300
1993-08-03,25.053239822387695,25.157628321647646,24.96624940633774,25.08803598880768,81600
1993-08-04,25.053239822387695,25.105434072017673,24.98364748954773,25.0532398223877,434000
1993-08-05,25.001039505004883,25.053233741967315,24.966243347029927,25.053233741967315,36800
1993-08-06,25.035839080810547,25.088033324898408,25.001042918085307,25.07063524353579,402300
1993-08-09,25.175037384033203,25.244629747223343,25.053250748450456,25.105445020843064,828200
1993-08-10,25.157621383666992,25.175019462078932,25.12282522684311,25.157621383666992,604900
1993-08-11,25.157621383666992,25.227213697314756,25.14022330525505,25.14022330525505,542200
1993-08-12,25.088031768798828,25.22721641106678,25.001041367381355,25.22721641106678,303700
1993-08-13,25.122827529907227,25.140225609914086,25.105429449900363,25.105429449900363,103500
1993-08-16,25.262012481689453,25.331604802575647,25.140225920138608,25.140225920138608,241800
1993-08-17,25.349010467529297,25.349010467529297,25.24462195496569,25.24462195496569,369300
1993-08-18,25.488195419311523,25.540389676142876,25.418603076869715,25.436001162480167,414300
1993-08-19,25.488195419311523,25.505593504921976,25.45339924809062,25.505593504921976,28500
1993-08-20,25.505592346191406,25.505592346191406,25.41860192209116,25.43600000691121,80700
1993-08-23,25.453393936157227,25.47079201813683,25.401199690218423,25.401199690218423,15600
1993-08-24,25.731779098510742,25.73177909851074,25.453409615362553,25.453409615362553,273400
1993-08-25,25.749181747436523,25.853570322088295,25.696987460110638,25.731783651661228,242300
1993-08-26,25.766559600830078,25.90574425768804,25.662171108186605,25.766559600830075,120000
1993-08-27,25.749181747436523,25.749181747436523,25.696987460110638,25.696987460110638,25700
1993-08-30,25.853557586669922,25.888353761079976,25.76656715064479,25.76656715064479,183500
1993-08-31,25.923139572143555,25.923139572143555,25.80135301039523,25.83614917089475,66500
1993-09-01,25.888341903686523,25.94053614139557,25.836147665977478,25.836147665977478,136500
1993-09-02,25.801359176635742,25.940543851897434,25.783961092228033,25.905747683082012,472400
1993-09-03,25.81875228881836,25.853548450932667,25.749159964589737,25.783956126704048,630500
1993-09-07,25.64476203918457,25.853538935025966,25.60996588987767,25.818742785719067,196400
1993-09-08,25.55777931213379,25.64476971142628,25.383798513548808,25.64476971142628,269900
1993-09-09,25.609962463378906,25.627360535704568,25.45337981244792,25.45337981244792,239200
1993-09-10,25.836151123046875,25.853549204611216,25.64477222583912,25.6795683889678,106500
1993-09-13,25.853557586669922,25.92314993549003,25.853557586669925,25.92314993549003,66900
1993-09-14,25.749181747436523,25.783977938987114,25.66219126856005,25.783977938987114,184500
1993-09-15,25.81875228881836,25.83615036987551,25.55778107296103,25.644771478246806,101000
1993-09-16,25.714359283447266,25.801349673445397,25.69696120544764,25.78395159544577,54300
1993-09-17,25.664512634277344,25.71703210078678,25.629499656604388,25.699525611950303,200900
1993-09-20,25.454435348510742,25.752045665515336,25.454435348510742,25.699526197808645,57800
1993-09-21,25.36689567565918,25.52445403389309,25.104298411936,25.489441065396665,318200
1993-09-22,25.576976776123047,25.61198974912253,25.419418397625368,25.454431370624853,439700
1993-09-23,25.717010498046875,25.73451697217761,25.61197165326248,25.646984601523943,88500
1993-09-24,25.647005081176758,25.699524545506815,25.611992104956723,25.682018057396796,53500
1993-09-27,25.92711067199707,25.927110671997067,25.839578225433947,25.839578225433947,274600
1993-09-28,25.874603271484375,25.94462926139367,25.85709677400705,25.94462926139367,158300
1993-09-29,25.78704833984375,25.944606680005727,25.75203537536331,25.87458075104485,221000
1993-09-30,25.734540939331055,25.839579881940573,25.6820214680263,25.787060410635814,99300
1993-10-01,25.85707664489746,25.892089612595356,25.664505322559023,25.69951829025692,22700
1993-10-04,25.89209747314453,25.89209747314453,25.822071516489643,25.89209747314453,1038500
1993-10-05,25.85707664489746,25.944609064142202,25.769544225652716,25.944609064142202,436500
1993-10-06,25.839580535888672,25.979632462912456,25.83958053588867,25.874593517644616,209200
1993-10-07,25.76953887939453,25.87457776069641,25.75203239917755,25.87457776069641,59400
1993-10-08,25.804563522338867,25.857082986766965,25.611992152769172,25.839576498624265,54400
1993-10-11,25.85707664489746,25.909596096444307,25.85707664489746,25.85707664489746,467100
1993-10-12,25.89209747314453,25.909603962308253,25.87459098398081,25.89209747314453,26200
1993-10-13,25.89209747314453,25.909603962308253,25.857084494817087,25.909603962308253,139100
1993-10-14,26.224720001220703,26.224720001220703,25.927109694130746,25.997135648740148,108100
1993-10-15,26.364765167236328,26.417284619760704,26.27723274636237,26.347258683061536,1502500
1993-10-18,26.29473876953125,26.347258221134844,26.259725801795526,26.347258221134844,722400
1993-10-19,26.1021671295166,26.31224493337589,26.1021671295166,26.259725482411067,880100
1993-10-20,26.137170791625977,26.18969022389314,26.084651359358812,26.18969022389314,230400
1993-10-21,26.1021671295166,26.154686580481425,26.06715416220672,26.154686580481425,56200
1993-10-22,25.97962760925293,26.242224923362627,25.97962760925293,26.13718599771875,390700
1993-10-25,26.049638748168945,26.084651703475622,25.927093404595567,25.997119315208927,114500
1993-10-26,26.032146453857422,26.049652941048986,25.944614017899593,26.03214645385742,186200
1993-10-27,26.049638748168945,26.067145225822284,25.997119315208927,25.997119315208927,118400
1993-10-28,26.242229461669922,26.3122554242094,26.084671045956092,26.084671045956092,129600
1993-10-29,26.242229461669922,26.25973595230479,26.20721648040018,26.224722971035053,80700
1993-11-01,26.312253952026367,26.329760441681742,26.20721501409413,26.20721501409413,36400
1993-11-02,26.29473876953125,26.32975173726698,26.13718041472048,26.277232285663388,262100
1993-11-03,25.962116241455078,26.277232959153118,25.839570851239174,26.277232959153118,479100
1993-11-04,25.682025909423828,25.962129804823135,25.664519415961372,25.962129804823135,130400
1993-11-05,25.804563522338867,25.804563522338867,25.506953223912976,25.611992152769172,363200
1993-11-08,25.839580535888672,25.909606499400564,25.752048081498803,25.822074045010694,367600
1993-11-09,25.85707664489746,26.032141483386948,25.83957016104851,26.014634999538,246900
1993-11-10,26.049638748168945,26.049638748168945,25.787041583368854,25.85706749398221,46500
1993-11-11,25.97962760925293,26.119679510111435,25.962121121645616,26.04965355968218,88900
1993-11-12,26.1021671295166,26.189699547791307,26.0146347112419,26.03214119489684,108200
1993-11-15,26.084667205810547,26.15469315804091,26.014641253580184,26.15469315804091,243300
1993-11-16,26.20722770690918,26.224734205043386,26.0321627255671,26.13720171437235,492600
1993-11-17,26.06715965270996,26.22471803879081,25.99713370334069,26.22471803879081,39600
1993-11-18,25.997133255004883,26.08466569020692,25.927107306843254,26.032146229085697,240800
1993-11-19,25.944616317749023,25.979629295235867,25.892096851518765,25.909603340262183,106000
1993-11-22,25.78704833984375,25.892087233285068,25.69951592864265,25.87458075104485,165300
1993-11-23,25.92711067199707,25.944617161309694,25.787058757496073,25.927110671997067,89700
1993-11-24,26.032146453857422,26.049652941048986,25.96212050509116,25.99713347947429,77200
1993-11-26,26.049638748168945,26.10215818112896,26.032132270515604,26.10215818112896,1019800
1993-11-29,25.944616317749023,26.172200671413492,25.944616317749027,26.11968120518323,517500
1993-11-30,25.962116241455078,26.084661631670983,25.909596788505404,25.927103272821963,230000
1993-12-01,25.997133255004883,26.119678664287733,25.997133255004883,26.102172177247326,379200
1993-12-02,26.06715965270996,26.084666140052278,25.99713370334069,26.049653165367644,352000
1993-12-03,26.17220687866211,26.172206878662106,26.049661428394124,26.049661428394124,306000
1993-12-06,26.259740829467773,26.294753817240395,26.207221347808836,26.207221347808836,99500
1993-12-07,26.242229461669922,26.277242442939663,26.20721648040018,26.25973595230479,88800
1993-12-08,26.242229461669922,26.242229461669922,26.20721648040018,26.242229461669922,146700
1993-12-09,26.154699325561523,26.277244770862016,26.119686341189958,26.242231786490446,416500
1993-12-10,26.1021671295166,26.172193064136366,26.04964767855178,26.172193064136366,412900
1993-12-13,26.259740829467773,26.259740829467773,26.06716939671834,26.102182384490966,273200
1993-12-14,26.06715965270996,26.277237500817762,26.06715965270996,26.277237500817762,41900
1993-12-15,26.032146453857422,26.119678889815244,26.03214645385742,26.10217240262368,82600
1993-12-16,26.119672775268555,26.137179258361897,26.084659809081867,26.137179258361897,78200
1993-12-17,26.26321792602539,26.280844246781115,26.15746000149106,26.175086322246784,104700
1993-12-20,26.298473358154297,26.316099680780408,26.227968067649865,26.245594390275972,68800
1993-12-21,26.21034049987793,26.263219465244195,26.175087856300422,26.263219465244195,205700
1993-12-22,26.38661003112793,26.404236357134028,26.227973097073054,26.280852075091346,410300
1993-12-23,26.368980407714844,26.421859379120686,26.333727760110946,26.36898040771484,533800
1993-12-27,26.509994506835938,26.509994506835934,26.368983897757023,26.368983897757023,447100
1993-12-28,26.562864303588867,26.58049062363106,26.47473270337789,26.492359023420082,880600
1993-12-29,26.52761459350586,26.59811988146202,26.509988271516818,26.580493559472977,266700
1993-12-30,26.421859741210938,26.50999136142845,26.36898076908043,26.50999136142845,219900
1993-12-31,26.28085708618164,26.509999367952506,26.26323075681465,26.47474670921853,312900
1994-01-03,26.21034049987793,26.316098430610456,26.175087856300422,26.28084578703295,960900
1994-01-04,26.316104888916016,26.316104888916012,26.210346932229143,26.245599584458102,164300
1994-01-05,26.368980407714844,26.38660673151679,26.245596141101203,26.351354083912895,710900
1994-01-06,26.368980407714844,26.421859379120686,26.333727760110946,26.404233055318738,201000
1994-01-07,26.52761459350586,26.545240915494897,26.351351373615454,26.421856661571614,775500
1994-01-10,26.844894409179688,26.844894409179684,26.49236789034607,26.562873194112793,593700
1994-01-11,26.792007446289062,26.827260087665756,26.70387584284732,26.827260087665756,295200
1994-01-12,26.70387840270996,26.80963633697812,26.61574679081983,26.80963633697812,158400
1994-01-13,26.633365631103516,26.686244583382347,26.598112996250965,26.63336563110352,244300
1994-01-14,26.73914337158203,26.792022363088126,26.72151704108,26.72151704108,137200
1994-01-17,26.73914337158203,26.774396032586093,26.686264380075936,26.73914337158203,17700
1994-01-18,26.774389266967773,26.80964191906385,26.721510288823666,26.774389266967773,166400
1994-01-19,26.70387840270996,26.774383692222067,26.650999435575883,26.739131047466014,200800
1994-01-20,26.774389266967773,26.79201559301581,26.721510288823666,26.7391366148717,281100
1994-01-21,26.721513748168945,26.80964538981858,26.70388741983902,26.80964538981858,85600
1994-01-24,26.615751266479492,26.827267170583966,26.615751266479492,26.70388289318969,373800
1994-01-25,26.615751266479492,26.65100391716357,26.562872290453374,26.63337759182153,310400
1994-01-26,26.6862735748291,26.703899911404285,26.580515555377996,26.615768228528363,145100
1994-01-27,26.93303108215332,26.968283740637816,26.70388880200411,26.739141460488604,344500
1994-01-28,27.003520965576172,27.091652561416826,27.003520965576172,27.038773603912432,356500
1994-01-31,27.197420120239258,27.250299096493777,27.074035842312057,27.1092884931484,313800
1994-02-01,27.056415557861328,27.16217353398326,27.021162899154014,27.16217353398326,303600
1994-02-02,27.23267364501953,27.232673645019528,27.12691568911654,27.144542015100374,307600
1994-02-03,27.10927391052246,27.179779174268944,27.02114233083936,27.179779174268944,466100
1994-02-04,26.492374420166016,27.1445486407556,26.492374420166016,27.109295980183187,1403200
1994-02-07,26.615751266479492,26.68625656784765,26.42186168771706,26.42186168771706,516400
1994-02-08,26.633365631103516,26.66861826595607,26.52760772654586,26.66861826595607,188200
1994-02-09,26.73914337158203,26.756769702084064,26.61575905806781,26.651011719071874,144600
1994-02-10,26.509994506835938,26.73913674658917,26.509994506835934,26.721510420454308,883900
1994-02-11,26.598134994506836,26.668640322524084,26.4042453424594,26.527629666489588,519400
1994-02-14,26.633365631103516,26.721497218234898,26.509981409119582,26.545234043972137,2742100
1994-02-15,26.774389266967773,26.79201559301581,26.651004984631516,26.686257636727593,374700
1994-02-16,26.756765365600586,26.80964434853655,26.703886382664614,26.80964434853655,287600
1994-02-17,26.598134994506836,26.89778263858014,26.527629666489588,26.880156306575827,342400
1994-02-18,26.439510345458984,26.633400087992353,26.36900498453776,26.615773747762045,313300
1994-02-22,26.70387840270996,26.70387840270996,26.509988856551672,26.509988856551672,154500
1994-02-23,26.633365631103516,26.756749853087452,26.545234043972137,26.739123535661175,391700
1994-02-24,26.28085708618164,26.545252026686487,26.26323075681465,26.545252026686487,770800
1994-02-25,26.40423583984375,26.40423583984375,26.263225234557535,26.316104211539866,531300
1994-02-28,26.40423583984375,26.545246445129965,26.40423583984375,26.474741142486856,333000
1994-03-01,26.298473358154297,26.45711026178928,26.15746277714543,26.40423129391095,423600
1994-03-02,26.333730697631836,26.333730697631836,25.893072553427825,25.963577856500464,581500
1994-03-03,26.26321792602539,26.298470567536835,26.192712643002505,26.298470567536835,223200
1994-03-04,26.333730697631836,26.40423600070448,26.17509376571839,26.263225394559196,595800
1994-03-07,26.4747371673584,26.509989813386838,26.42185819831574,26.42185819831574,539800
1994-03-08,26.368980407714844,26.49236467432848,26.333727760110946,26.49236467432848,880300
1994-03-09,26.492374420166016,26.51000075045222,26.280858456731558,26.404242768734992,2500100
1994-03-10,26.28085708618164,26.47474670921853,26.19272543934669,26.47474670921853,207400
1994-03-11,26.421859741210938,26.457112389297944,26.175091204601895,26.31610179694992,576600
1994-03-14,26.45711898803711,26.527624301796035,26.421866331157645,26.527624301796035,345900
1994-03-15,26.439510345458984,26.56289472707113,26.42188400522868,26.51001570638021,748600
1994-03-16,26.6510009765625,26.6510009765625,26.386606125604537,26.474737742590523,455500
1994-03-17,26.6510009765625,26.686253623356894,26.562869359576514,26.562869359576514,133000
1994-03-18,26.64519500732422,26.680651021971357,26.503370948735668,26.521098956059237,365500
1994-03-21,26.574275970458984,26.627459978405202,26.503363959864032,26.556547967810246,324800
1994-03-22,26.64519500732422,26.698379029294927,26.521098956059237,26.574282978029945,435700
1994-03-23,26.627458572387695,26.698370579238265,26.609730570675055,26.627458572387695,698500
1994-03-24,26.308368682861328,26.57428885148863,26.184272604168587,26.52110481776317,1200500
1994-03-25,26.0601806640625,26.397012931149025,26.0601806640625,26.326100874920282,100900
1994-03-28,26.095611572265625,26.131067566249683,25.86514761136926,26.095611572265625,1117200
1994-03-29,25.581510543823242,26.113350679869466,25.581510543823246,26.095622675334592,338400
1994-03-30,25.22694969177246,25.670149791768463,25.22694969177246,25.5992377757691,1123900
1994-03-31,25.297863006591797,25.35104702132184,24.695110839651274,25.226950986951735,788800
1994-04-04,24.907852172851562,24.978764207507368,24.58874801690044,24.58874801690044,2627300
1994-04-05,25.42195701599121,25.42195701599121,25.15603696352268,25.15603696352268,1179000
1994-04-06,25.42195701599121,25.475141026484916,25.24467698101219,25.457413022987012,516500
1994-04-07,25.546058654785156,25.599242676967222,25.26241053648081,25.404234595632982,666100
1994-04-08,25.35104751586914,25.49287155791596,25.22695147907817,25.49287155791596,242400
1994-04-11,25.457412719726562,25.56378073944687,25.359908701649616,25.42195671315313,203300
1994-04-12,25.42195701599121,25.52832503697862,25.368773005497506,25.484005028233867,1409200
1994-04-13,25.288999557495117,25.475143613123368,25.10285550186687,25.413095594580618,364100
1994-04-14,25.297863006591797,25.43082304341691,25.191494977131704,25.24467899186175,419900
1994-04-15,25.297863006591797,25.404231036051886,25.253542994316756,25.288999004136787,387300
1994-04-18,25.129446029663086,25.395366093469047,25.0496700105213,25.324454076454124,369100
1994-04-19,25.164899826049805,25.262403840874235,24.9521637937056,25.10285181661608,472200
1994-04-20,25.138307571411133,25.253539587782196,25.00534755252144,25.191491578967007,508000
1994-04-21,25.47513771057129,25.51059371295204,25.156033689144508,25.24467369509639,200300
1994-04-22,25.448562622070312,25.55493069990551,25.377650570180183,25.537202686932975,301800
1994-04-25,25.71446990966797,25.732197913742194,25.43968584651743,25.43968584651743,394600
1994-04-26,25.687877655029297,25.723333662834722,25.634693643321164,25.67901365307794,399000
1994-04-28,25.501741409301758,25.670157497858145,25.421965367353994,25.634701479214698,287000
1994-04-29,25.581510543823242,25.616966552892993,25.421958503009378,25.457414512079126,481900
1994-05-02,25.741064071655273,25.936072132804178,25.4928719938294,25.581512021624356,275000
1994-05-03,25.71446990966797,25.758789919853537,25.563781875037026,25.749925917816423,183400
1994-05-04,25.67015266418457,25.76765669709411,25.57264863127503,25.76765669709411,401900
1994-05-05,25.634706497192383,25.74107457394422,25.634706497192383,25.69675454196429,659800
1994-05-06,25.38650131225586,25.51059733822359,25.29786129370748,25.51059733822359,216300
1994-05-09,25.164899826049805,25.386499859741686,25.12057981931143,25.315587848960284,499300
1994-05-10,25.35991859436035,25.439694640270606,25.271278543348956,25.289006553551232,583400
1994-05-11,25.129446029663086,25.36877408708845,25.058534012648167,25.33331807858099,210600
1994-05-12,25.253524780273438,25.31557275270654,25.19147680784033,25.288980764520925,305200
1994-05-13,25.253524780273438,25.324436748768413,25.12942883540723,25.324436748768413,321300
1994-05-16,25.262405395507812,25.38650142201206,25.25354139361465,25.306725404973616,450400
1994-05-17,25.634706497192383,25.634706497192383,25.244690215768987,25.28014624135293,470200
1994-05-18,25.820842742919922,25.918346783487078,25.537194624906384,25.652426672849383,824800
1994-05-19,25.944921493530273,26.015833475746962,25.76764153798856,25.76764153798856,531000
1994-05-20,25.847440719604492,25.918352765474463,25.811984696669505,25.90062475400697,370400
1994-05-23,25.803115844726562,25.829707856933428,25.723339808105976,25.820843852864474,262700
